"(Não Modificar) Análise do Imóvel","(Não Modificar) Soma de Verificação da Linha","(Não Modificar) Data de Modificação","Proposta","Data de Modificação","Considerar na Garantia","Valor Médio de Mercado","Valor do M2 de Mercado","Valor Médio de Venda Forçada","Valor do M2 de Venda Forçada","Quantidade de Amostras","Mensagem"
"1cab174e-d072-ea11-a811-000d3a887300","vrOzF2fXRxwkbMh0eBJczlShcKgl8JwCv7yK3f0RCdOgsGnCXvxsfg9Z4/9Ffw5UjaW0nsTmcaV9A+4lxx5m1A==",30/03/20 21:49,"PRO-05691-S8X6Y4",30/03/20 18:49,"Sim","781498,10","7609,52","781498,10","7609,52",5,
"8378f959-6e73-ea11-a811-000d3a887300","kZwawO7yLTQL51F+hQeX5Aos3ASqgs+hQaYRiSa1jjA3Pf2/A2k9k6zRe9uKU66gBYLiSTf11KSZZK3uLeTaCw==",31/03/20 16:40,"PRO-05717-M9R6P0",31/03/20 13:40,"Sim","452759,79","6192,86","452759,79","6192,86",4,
"76636350-7173-ea11-a811-000d3a887300","rTkp5XDTT3HAVd757GhXIAOKl4dMecB7d3dM/WI8ANk71nbNwmNBSqPTZQjOWLZ961MvGE6bvtmzPBBTvwDS6Q==",31/03/20 17:02,"PRO-03166-L0Y5W9",31/03/20 14:02,"Sim","240000,00","3951,92","240000,00","3951,92",5,
"3d00ad58-7a73-ea11-a811-000d3a887300","Q7caFMyuA0MdPhgoWgtqs2PMcHLBX5bj6XZU7xzrotqckhuDK/3Kno8sX6TV7LC41EoaJXO927QtHj5B2ExqFQ==",31/03/20 18:06,"PRO-05681-R5N4P9",31/03/20 15:06,"Sim","2234870,69","4566,46","2234870,69","4566,46",6,
"49f4ec10-7f73-ea11-a811-000d3a887300","aC+9qXEBKILsZ+RbPq7Rid2Z9OiTVl0DyRG0PMs/PrKvK9PMgXOaktwWW0hq0EHpnm9TZzxwl8/WdJ5l1Qd1FA==",31/03/20 18:40,"PRO-05688-D0C0W3",31/03/20 15:40,"Sim","433622,72","6510,85","433622,72","6510,85",6,
"731bcc8e-8173-ea11-a811-000d3a887300","A4Xqcj1wXighkx3leB35lXtHDA4KTO8t7BU+e9Re8GAonKZlYd2ssVL0JTMGcZ0DJ2ezEj/FStL+ZfujYbBduw==",01/04/20 17:37,"PRO-05667-K7N3N2",01/04/20 14:37,"Sim","800000,00","6153,85","800000,00","6153,85",0,
"9f1da6c1-4e74-ea11-a811-000d3a887300","vqiEcdQpM+fRhfECkdfSl8fxfAbMKZ+2bDBpe8yQgowJdKiZV2hfuukQZ4D9ccmgjnGnG47mSxd8SkOTd8nmQA==",02/04/20 15:39,"PRO-05761-Y5S0D9",02/04/20 12:39,"Sim","249914,17","2532,83","249914,17","2532,83",5,
"9d773e82-4f74-ea11-a811-000d3a887300","X4j+yeB5IIZtMUo0aiyyiR0hjk9NlRkM64W7UVkVZnUpIvGhXyaC9meV9XktuZR1tiyah8mlSojrrMJJNQ8T0w==",01/04/20 19:32,"PRO-05689-D9J4Z5",01/04/20 16:32,"Sim","2200981,11","3831,19","2200981,11","3831,19",4,
"f2a9af6d-0775-ea11-a811-000d3a887300","QajapgOxqGKgkRxfGXAKFKbO6oPoFkeoGoZpzIjf1Gf+UNQ+Fi77Bta4m4pBGuT9p8BNyZFfNKrmUIf7NtQceA==",06/04/20 19:34,"PRO-05916-D5P8D7",06/04/20 16:34,"Sim","253523,45","3799,24","253523,45","3799,24",4,
"72a03727-e075-ea11-a811-000d3a887300","4n+ORtGgbVt4O4vH/bw2Tuh3fKTfkwM60cwxAkbpDROGIn1sBzQuqAM6EFGHY6Ncv2Da8jIL4FrQ+k1GsH/Udg==",03/04/20 19:20,"PRO-05870-W6B1D6",03/04/20 16:20,"Sim","374000,00","6404,11","374000,00","6404,11",5,
"964be6d3-e978-ea11-a811-000d3a887300","L5tTGVQxASdxbVBLuvs2SO+BI1TuIa8EE/WJSbwoDSSAK4H3ndn2Be+argAv3pd7OuYcMK+AocCwcyTbHzfRXw==",07/04/20 16:07,"PRO-05992-V8Z8W4",07/04/20 13:07,"Sim","1078678,23","4422,26","1078678,23","4422,26",3,
"279f90b7-a379-ea11-a811-000d3a887300","7EBXy1lbDCCB3JwuVqrLPW5KqiJtuy+i5DPEV3J7f1Ugx1DekqOpbd0WLwdC8deoFEFeMA1uPoi6YABs/FxLGw==",08/04/20 14:17,"PRO-06122-J1W7Q2",08/04/20 11:17,"Sim","276672,82","3487,18","276672,82","3487,18",4,
"79f60e23-6f7a-ea11-a811-000d3a887300","Jy55MmKGJJUqOLC4pE6Wrkb3Es1FYza72ZKKw3kIhozTP9IaAoleypMCr4uCnL4Ti8d1TnfNnzsaFNYtUGsJ8w==",09/04/20 18:24,"PRO-05987-W6C5R5",09/04/20 15:24,"Sim","2530000,00","5748,30","2530000,00","5748,30",0,
"a958fff6-707a-ea11-a811-000d3a887300","FsxZ8OL5lwox/bItbkRlWWbn2smpRy98AJzxtC3gXMMZQnFwvRMzW2RbYY+Uj09gHCFuXQztSq0RRtbBscgwOw==",09/04/20 18:24,"PRO-05987-W6C5R5",09/04/20 15:24,"Sim","1800000,00","57,88","1800000,00","57,88",0,
"e599c684-7c7a-ea11-a811-000d3a887300","NTm0Eah1cW/931yQiY2opbPnbihQgsI4GWmKcmVQhrDpLfbwiCUgY0rqwkO0CtRyQ7ysOexfMuH0dCBtt9cQkA==",09/04/20 16:09,"PRO-06132-M8H4Z9",09/04/20 13:09,"Sim","1348840,99","13624,66","1348840,99","13624,66",5,
"c4bf07ba-903b-ea11-a812-000d3a887300","LXsUTpgwsEo0YlWECu8RHo8RXzIbvkqqpHn3LUTnghynOKesAGkAMqduflOrnRWIEvKnVhrMx3hjXZqGfZsRKw==",03/03/20 22:43,"PRO-03754-L5N8H5",03/03/20 19:43,"Sim","464247,33","5971,79","464247,33","5971,79",5,
"8417d75d-9d3b-ea11-a812-000d3a887300","yMuE7rgqywyGCDLm2wkZBQjL5TEXwfEJ+Y24c77v4QYWvp+hQI+9YB6RwqdmPZOQW0mP9/Tb69AseL0vtcepAw==",05/03/20 14:10,"PRO-03750-N1C6S8",05/03/20 11:10,"Sim","616250,00","7900,64","616250,00","7900,64",4,
"ae2229db-9f3b-ea11-a812-000d3a887300","3SZYo995BCTetk6WbsFlRjiuZPosnqLPRp9Lh6A//aNWDrer/YyGh/w7vROD74U4fkmHTefI8ht5c/uXUnAXCA==",20/01/20 16:14,"PRO-03650-C6S7F8",20/01/20 13:14,"Sim","20000000,00","8000,00","20000000,00","8000,00",0,
"2327bde8-253d-ea11-a812-000d3a887300","/0Pfn4PIHsdAtP726OvvJ7lwEEcGKJfhQIbaQa5mvTqW+2avR/Cvd4dTyg36u5ODmZ8TobqYp2KqMJIZvBq34g==",07/02/20 18:50,"PRO-03878-R6Q2S4",07/02/20 15:50,"Sim","329000,00","4552,37","329000,00","4552,37",4,
"b71149dc-b23e-ea11-a812-000d3a887300","7qBwe8gQzLzefVZkSK4FM8udQiBIyvuxYRhFGEb4S/IjBihrIO9XmvOtJml7jLmOtVU4dEykD6qOvo+Fjr5sJg==",05/03/20 12:54,"PRO-03948-V3W3L0",05/03/20 09:54,"Sim","2550000,00","9138,47","2550000,00","9138,47",0,
"42090543-9042-ea11-a812-000d3a887300","Iny21sAGXxSB9LTYWSgVW8JnXdexCO4wrXoI4GEViGT6gzBFIqOHPcsk3b0UxG4xnq7GXtmm1dyC7esKwNZPGw==",06/02/20 21:44,"PRO-04064-H0H9W7",06/02/20 18:44,"Não","2400000,00","10084,03","2400000,00","10084,03",0,
"b2c4f539-bb42-ea11-a812-000d3a887300","kRind0Gy0hh5fN9Z9OdO1WXVl8FaaAq1U9IoZ03ZyL0MxbtYzOJ6YflXSvY+VhIvPN4IUba8at+INELI6BDwKA==",03/04/20 13:29,"PRO-02824-M3J0J4",03/04/20 10:29,"Sim","3500000,00","5663,43","3500000,00","5663,43",0,
"652c8b45-7b43-ea11-a812-000d3a887300","dDw35++etAuVPVFA8WUm5m5Hj5k4eK0pOJyEYPcscAZyclOW2fLcr/7I4NlPOHl9V2cpZwdTjFQIYxJEZKKSnQ==",06/04/20 13:09,"PRO-02932-B7Z1H8",06/04/20 10:09,"Sim","471585,44","5485,47","471585,44","5485,47",4,
"c62235f4-2244-ea11-a812-000d3a887300","TTuTzkayzd9QLIJLk3lwtaqEkiY2Fgmt3Y8AtGzIoQ3pjO+fIXJfKKxgFlVqNjfp9uJyNQve+IiAS57miZ2GZA==",04/02/20 18:47,"PRO-04203-C8T9Q8",04/02/20 15:47,"Sim","5832585,92","5983,37","5832585,92","5983,37",10,
"b8e02986-2344-ea11-a812-000d3a887300","McDGPgmksgUYnVHPxX0ZD83Vq2VjE0GoXdoqHdDtHLUQ+sXlTOsEXxF9M8qLvOor3MRRyzwto/WsWjaXujyhLA==",14/02/20 13:49,"PRO-04286-Y8Z9J1",14/02/20 10:49,"Sim","690153,00","2760,61","690153,00","2760,61",6,
"858b23a7-5a44-ea11-a812-000d3a887300","DLWnlq3PAar8jiwbLESdgeJho3qjA/9fkjKE/OoKe1uV/DkDBAYYXuK73lrpckqqlNQCRWdHV8pqeBbT2AlIbw==",05/03/20 14:26,"PRO-04252-Y5D5X2",05/03/20 11:26,"Sim","550000,00","2635,61","550000,00","2635,61",0,
"552a455e-ce46-ea11-a812-000d3a887300","Z12Su6Zeu7H/p1V5eMKlHKyKCVMnKq9pj09/LoRkd1ne+LW78PEJF/ohPPjYeihEPxw9RApyMMaDbBClRGO1AA==",16/03/20 18:22,"PRO-02870-D9P9Q4",16/03/20 15:22,"Sim","1000,00","8,70","1000,00","8,70",,
"da792a7c-ce46-ea11-a812-000d3a887300","oU4bz1RTdujwkSWGsTVJc25aWNbSzRXDeNoBlbsZ7tWg2IBDAF6p0UWO+Kq8N9EZPc7iFuN46Ptv2NRvyHD+7g==",16/03/20 18:22,"PRO-02870-D9P9Q4",16/03/20 15:22,"Não","1000,00","14,93","1000,00","14,93",,
"75628ac9-2249-ea11-a812-000d3a887300","vXR2LWIdc3cYAYxSIvvXp2C29DhMxMuu4ZWR4hrMGddf7PmoVL7+JZGxdd5iraPRcHi49Ogvu95BXvSEua+N9w==",13/02/20 12:47,"PRO-04274-B9S7L4",13/02/20 09:47,"Não","882583,33","9916,67","882583,33","9916,67",4,
"485a4271-f84c-ea11-a812-000d3a887300","rOvEJeNqr/IYCx07UwfL/I+i1BTMaq5kKLYveqbR2Kp8sTKux1xQhfZ8JCmnrJzfJEw5/rVUT/+MUHZRN/o49A==",11/03/20 17:25,"PRO-03757-Y6X2T3",11/03/20 14:25,"Sim","193661,69","2917,91","193661,69","2917,91",3,
"a3cc4ad8-f84c-ea11-a812-000d3a887300","w39T2yvPsDmU1lr41qi7seWAzS97ScRi0ogUrUD1jqxzg1Z378Dmq+TGKh8+tzXqbfxcferxffnbsGn69hbn9Q==",11/03/20 17:25,"PRO-03757-Y6X2T3",11/03/20 14:25,"Sim","193661,69","2917,91","193661,69","2917,91",3,
"2dd8f108-f94c-ea11-a812-000d3a887300","L2lqUWaxAx+V1fDqZTVXxBcJdTY0hA5C4urIhh+X5gbiQLriMBdoFPz5vhaYZLjRRAxsNeep/7Nt4G4xxYHK0w==",11/03/20 17:25,"PRO-03757-Y6X2T3",11/03/20 14:25,"Sim","193661,69","2917,91","193661,69","2917,91",3,
"ad9c7e39-f94c-ea11-a812-000d3a887300","U5b2BTTwEBgv68obaNm/ScL0eNO7M+IMEXMKryxUGQtwkbKWQTgYjnsRjWiPnt7AuQf1EoquXZi5qwLXxeXiEw==",11/03/20 17:25,"PRO-03757-Y6X2T3",11/03/20 14:25,"Sim","193661,69","2917,91","193661,69","2917,91",3,
"8302986a-f94c-ea11-a812-000d3a887300","yBqNqxzxmHpZWUd2MTXjo+9s4ACQksKm+tu6MsjmrjsK6o9/IoAb2zRDpbSVqCLZyUrzA6aKIrUysVgzisfjnQ==",11/03/20 17:25,"PRO-03757-Y6X2T3",11/03/20 14:25,"Sim","193661,69","2917,91","193661,69","2917,91",3,
"8e00019b-f94c-ea11-a812-000d3a887300","q98dvNF/JCoydcoq92M/MfRw/26zKjKMW1fip5VSfWJy9nUg4EDzzD63w50olxh0lcLGiJeMgs4YNadHxY1rog==",11/03/20 17:25,"PRO-03757-Y6X2T3",11/03/20 14:25,"Sim","193661,69","2917,91","193661,69","2917,91",3,
"aa8554cb-f94c-ea11-a812-000d3a887300","QYhf9xbkpT0A6qwufhpzx/b80QQ5IhTJqOlK7n+/yDARmFNtDKt7eJFl3cboREmabMytj17ZdUPXPVJ/7WnFug==",11/03/20 17:25,"PRO-03757-Y6X2T3",11/03/20 14:25,"Sim","193661,69","2917,91","193661,69","2917,91",3,
"a85dcf1f-fa4c-ea11-a812-000d3a887300","Fyw3s2aIw3gTNi301hfdzPKoWqeh+6H5KISXtL2Wd9al0u6VobKE3Xd13U8uZTalhoSprqWK6qmZelWJmqehPQ==",11/03/20 17:25,"PRO-03757-Y6X2T3",11/03/20 14:25,"Sim","193661,69","2917,91","193661,69","2917,91",3,
"ce511656-fa4c-ea11-a812-000d3a887300","Sdx255I0Vhf8HaprNbJv2dSc7Fdn5rRvgZHqON2+2J1M8XLUnml4rcObLSk3kgGlejQMBvpW5TTV3XyCeLxA6A==",11/03/20 17:25,"PRO-03757-Y6X2T3",11/03/20 14:25,"Sim","376756,49","4129,74","376756,49","4129,74",3,
"328b74da-fa4c-ea11-a812-000d3a887300","dzUUACGB+oH90HE9mtwsbZQfGUdz4K9UHoSmoUXTT1c0lOHwiam6BilnnAE3oExX42fYtLLZWCwXhxRDnlt68g==",11/03/20 17:25,"PRO-03757-Y6X2T3",11/03/20 14:25,"Sim","376756,49","4132,01","376756,49","4132,01",0,
"c236e859-fb4c-ea11-a812-000d3a887300","mEUWieBMY8DEZ32DGEDU0Vuq/Jepmu3f5Z2Rt6rGhH+U/+s+LRHhC66aQTGv0yp/dy0BgDaocSHtLdcUqI8Jpw==",11/03/20 17:25,"PRO-03757-Y6X2T3",11/03/20 14:25,"Sim","376756,49","4132,01","376756,49","4132,01",0,
"8df28412-934d-ea11-a812-000d3a887300","XbiJgxwEpvqrNStx2pliQfavfeKYO7iTpmIV5794X7SeRj/WlotOHIVdYtj2otvGSIwROn1sJce2Z6UICBTV8g==",17/02/20 16:55,"PRO-03326-T8W9M1",17/02/20 13:55,"Sim","2556834,00","10200,00","2556834,00","10200,00",4,
"8ce9c6d9-954d-ea11-a812-000d3a887300","FD45EHbPUYXNlFRjjWyX/IpaflrzYyVyWt1lugbslBqr68Ii6XOzOq2LTuS4gC+L6IZtUaCTTMvRs8VVWHBjXQ==",11/03/20 17:25,"PRO-03757-Y6X2T3",11/03/20 14:25,"Sim","376756,49","4132,01","376756,49","4132,01",0,
"19aaf33f-964d-ea11-a812-000d3a887300","qe5W9OGpyFUGJ3aHsDf9DYPOuHi7vNyIMlMsTEbRnb3t2y69PTTBp4F/rO5ISQ+pG5fJe5xNCDLtngBk7IoU7w==",11/03/20 17:25,"PRO-03757-Y6X2T3",11/03/20 14:25,"Sim","376756,49","4132,01","376756,49","4132,01",0,
"240f2b0d-974d-ea11-a812-000d3a887300","+W2rDROvpw+9MQb16Q0QyEeKdtLbQbeEmo3pDsRQ4B6UDajdCbsWu72e1CCMYxZRNUUz6ju40MSMHIK7Zvdyfg==",11/03/20 17:25,"PRO-03757-Y6X2T3",11/03/20 14:25,"Sim","376756,49","4132,01","376756,49","4132,01",0,
"ae7b509e-974d-ea11-a812-000d3a887300","zP5/hcNpszJA7S0zwh9aoFwpMKUDVR/gmAXbJS0kqPpT0k4OvnQRBF13qN2MlCAX2cyhSG6TvzSceOmeLdrBLQ==",11/03/20 17:25,"PRO-03757-Y6X2T3",11/03/20 14:25,"Sim","376756,49","4132,01","376756,49","4132,01",0,
"6639c35e-be4d-ea11-a812-000d3a887300","Dy6Sd2//0pVZT/F1T4XitOzeIirlw/e0VN68L8eZG/KqKsvpLuEATPT/WI6tLHK5SVvI79TIBGyoui+5oBK9FA==",12/02/20 19:58,"PRO-04456-H3J2Z2",12/02/20 16:58,"Sim","485000,00","65,49","485000,00","65,49",0,
"f4b30b7f-684e-ea11-a812-000d3a887300","zilzQzeT5YNemGSv/zwYdbe8+LoX706nOSzYoC6dCrB8YO5cy1h+Yptdx86XVaUFYya33Xxrafuw+NpOStT+gQ==",24/03/20 13:54,"PRO-04754-K9S5R2",24/03/20 10:54,"Sim","982252,55","7445,26","982252,55","7445,26",5,
"56972cfa-9f4e-ea11-a812-000d3a887300","XTIXTrJ1bxERhdjkK4GT61dDEpIyTcFxDh27AidsKNLQUib1VtAdjci8VapCVDbCGntJxesdxWiPgZeBe96GLw==",17/02/20 19:02,"PRO-04797-F9C8J2",17/02/20 16:02,"Sim","294988,96","4538,29","294988,96","4538,29",5,
"d0c732e2-234f-ea11-a812-000d3a887300","9T1kPk/hb5g48McL/G8yPg5TxPr1y7oiel2GsLs48m3WG2xDWemX2ZXadxEju0/7X4avMswMvbUL3k1sr/0VZA==",17/02/20 18:30,"PRO-04624-Q4P2D7",17/02/20 15:30,"Sim","370955,00","10975,00","370955,00","10975,00",4,
"1827433a-284f-ea11-a812-000d3a887300","cgTBcgqTx8YEbBLpcxZ8tOF4nk6vPnroIsCX3W2FA1pTts9S//o1cRuiAyAmxl0ygt2PyRAIPgsote3zQyi1HA==",17/02/20 18:30,"PRO-04624-Q4P2D7",17/02/20 15:30,"Sim","1015639,59","11323,89","1015639,59","11323,89",3,
"5a8f642a-5d4f-ea11-a812-000d3a887300","+qGGtO3441MXZUqeDFeeXLtFcgZ3u4B/iRxLXPTv8g9TRbmdQYYoQDmEegdNe6MeFSFhSty3eLtrfsKJGXsoMA==",02/03/20 18:44,"PRO-04240-P4K9J1",02/03/20 15:44,"Sim","630497,62","4278,91","630497,62","4278,91",3,
"3887f36b-6952-ea11-a812-000d3a887300","ldEXSrLKfQZHEpnFbQe3RMbR8KAd3mET5eOtZvbhsxyL0KY2lZc8NwwJdb1rknROHwEs1tPg3mzg8i2vHKJU1w==",11/03/20 17:25,"PRO-03757-Y6X2T3",11/03/20 14:25,"Sim","193661,69","2917,91","193661,69","2917,91",3,
"5e6b2943-8252-ea11-a812-000d3a887300","GTOuMWHmxZIGnUtaUI6+YUEBcWLGklN5lvj1Zkk+v95OQwp91IBQ8iP/au0ayexmTALqZpyLjN4o4Ci18q/k9g==",06/03/20 19:36,"PRO-04791-F6G9M2",06/03/20 16:36,"Sim","260292,67","3853,33","260292,67","3853,33",4,
"b77475e3-3e53-ea11-a812-000d3a887300","a5dVp+VsUOCScaH2309NWxqEnrOdpfOjeN7/0tksQLJeWuUHP6ZBJczazsLFa1kZ4oVDN4PK5TOAOGZJsg7QTg==",04/03/20 11:58,"PRO-03968-M6B5R5",04/03/20 08:58,"Sim","2071611,80","10571,07","2071611,80","10571,07",4,
"48da69cc-7f67-ea11-a812-000d3a887300","j8gi9Af4o+AajqhfMUxMNUPXCGTglkjDZGkakJEz8F0AmUCbQKE5yTqL5lrVePWKh3ojKRyTGQvAsssekzaewQ==",17/03/20 17:57,"PRO-05384-K8K2F3",17/03/20 14:57,"Sim","10058567,49","20117,13","10058567,49","20117,13",5,
"32a64a5f-8e67-ea11-a812-000d3a887300","Keg1Al/dNQojYBzIB/vsMmu9OWacTLFaGnahFsFHq8jgBsT/lCnUr1BPovZcdDnuTvMJYyaIdeIGfxSrv0hyyg==",16/03/20 13:59,"PRO-05332-M2L5L0",16/03/20 10:59,"Sim","391978,54","4975,61","391978,54","4975,61",4,
"63cbe995-8e67-ea11-a812-000d3a887300","0Vh0PbeZEiG8VE6v6wSPzbWNsQw4GpZIb/pt5kOQHRnEKsTE3Lx12YNVKSWT2iEfTlYQfN0Y6V5/bcCf5w2ugw==",16/03/20 14:01,"PRO-05200-D4Q6M4",16/03/20 11:01,"Sim","1280000,00","1899,11","1280000,00","1899,11",6,
"ea547dec-6f68-ea11-a812-000d3a887300","22t+vvz8ZhWY/A266kHwGRu498LIH7aa2XtnejBpYDvxlgNDBob0LQT+I2GQgzsM+d6kzSTb+VnZJWUpxpYirQ==",26/03/20 12:23,"PRO-05381-D3P4P3",26/03/20 09:23,"Não","2846213,07","11384,85","2846213,07","11384,85",5,
"5ab5add1-7168-ea11-a812-000d3a887300","6LrLQpkRrskbbM151/YlsfRxGUgrjT1ugygNjM9mRmdO9Wc3Df8c8CMPHod52ujPoiEejSd/Cvd+FTd5+RUi2Q==",26/03/20 19:05,"PRO-05328-J7M8N2",26/03/20 16:05,"Sim","215966,83","4383,33","215966,83","4383,33",4,
"255aacf6-7b68-ea11-a812-000d3a887300","JLFMokjyztrfYAWFbdn1UdA5bkqTz7J4FgJyFaHspd3Z8EzCUtvuBlIKjCFkofaGZp+JcWvnWYsSM32grwnorQ==",24/03/20 16:48,"PRO-05376-L4F2M3",24/03/20 13:48,"Sim","820616,15","2203,29","820616,15","2203,29",3,
"1d94edba-8368-ea11-a812-000d3a887300","Q/D8i+20KmvEBX8r8FdH74UO4YC5U8EDxPRe5eSmBT93Kl+3CRZZRBtrC9ZQg0K63ST+G9sjb3TzAFBo75MkPA==",20/03/20 15:07,"PRO-05254-W2P8R7",20/03/20 12:07,"Sim","1022862,24","2939,26","1022862,24","2939,26",7,
"a391ed8f-3e69-ea11-a812-000d3a887300","Il4Uw7DQC5M3pfVZOQX0ZTBsB+rQmvLOemoSmgrLq7LYQWO9bU+vxnwhSx3V4sEegtMT/0JUNsDZopBVfesMdQ==",23/03/20 18:39,"PRO-05359-V4L3Q2",23/03/20 15:39,"Sim","389090,77","4969,23","389090,77","4969,23",5,
"ba768e16-6069-ea11-a812-000d3a887300","9Eo1SDr0BCMaLfU1Rm2Gske0PKGd9OerClaWYSqNlwuKzWBemeBO4S4Ya6bJGiQUN9FZy0GetzeTnrGSqt85AA==",19/03/20 14:42,"PRO-05375-J6C7Z0",19/03/20 11:42,"Sim","13939418,75","27278,71","13939418,75","27278,71",5,
"eed35a42-0c6a-ea11-a812-000d3a887300","BwfNkEVFIQZY6+fUw3x3W0BcKaEZFDGHpcXnmIikUVQQ6e2qYUfB/FXVufoKWgMu2YtDNaWC78lmw2BY6r1OwA==",19/03/20 18:05,"PRO-05428-J5J3K6",19/03/20 15:05,"Sim","1410681,99","3990,28","1410681,99","3990,28",5,
"91643662-af6a-ea11-a812-000d3a887300","qBV+vGd6TAbcqlQ7CHa59wkEwopU6P7jRxjp3lkRB0kP6dZbYWkVEW7/cWYInn10knIMr34lXLYduZt9mQAsRQ==",06/04/20 12:16,"PRO-05095-G1Q7N3",06/04/20 09:16,"Sim","557316,67","7083,33","557316,67","7083,33",4,
"54c3150b-8d30-ea11-a813-000d3a887300","FZ56XZ44KPVCDlcYtBcngZehSnS2TdbvS3AtL19axbEpziwq8+jLSQxC0kpn6uW0uyKfFm75J6ExGBrTQw6z0Q==",10/03/20 14:07,"PRO-03166-L0Y5W9",10/03/20 11:07,"Sim","545981,63","7008,75","545981,63","7008,75",5,
"6e5a9582-9430-ea11-a813-000d3a887300","5T1ufB+Th0ePPpMjOTkGTxFlGBZeaWBt+PicSd1n4YnLeij5CmX0wWSbQ8JISeOU44m/fFfjyouYl2P/nYI9ZA==",10/03/20 14:07,"PRO-03166-L0Y5W9",10/03/20 11:07,"Sim","659000,00","5242,64","659000,00","5242,64",6,
"704184e6-a830-ea11-a813-000d3a887300","N2ouXqtEHq3uDBwEZ+gplvrhzuIlR6G52kntrRHId3SAkBucv477s2WyF28BQRpDUPOWlry6qvJCmNaRZ2/Hcg==",16/01/20 14:37,"PRO-03039-B1V9V4",16/01/20 11:37,"Sim","207060,00","3570,00","207060,00","3570,00",3,
"7f4e2c3b-a930-ea11-a813-000d3a887300","T0sPaKiFFsuc7wNtRp3qhBJH20RXXL+M6pCdBymS/I98/+ojeY7JrtkojX/xqXC5Lg3sD09bqRsyPqEfkIb42g==",16/01/20 14:37,"PRO-03039-B1V9V4",16/01/20 11:37,"Sim","221000,00","3453,13","221000,00","3453,13",3,
"5d8d3d72-ad30-ea11-a813-000d3a887300","Q7IMPCXDOMQ/D/dhQteUeiWr7sdhulaiIdXtmIe3Z5QqoEfrhUufWgn80U42I1kDLMlwo7oelzeBmwFiebPMPA==",10/03/20 14:07,"PRO-03166-L0Y5W9",10/03/20 11:07,"Sim","7180000,00","211176,47","7180000,00","211176,47",0,
"34d7df2d-6c31-ea11-a813-000d3a887300","qsIL+cfCGRZXk3wQPNURTHgBYVhtfmTBMzJUfP5LCfABFa07m+N42a7PXvP8DnFhRg0SiFYvRVL1mQ2UCBFqTg==",07/01/20 16:39,"PRO-03223-B1M0Y9",07/01/20 13:39,"Sim","1800000,00","3930,13","1800000,00","3930,13",0,
"63994263-8531-ea11-a813-000d3a887300","CGYWe+ohEmbP+LnLeSA2wma6dT1TeHn2mytt1SBMu8Op2CNqZECc1bo3ggHFyO349vOmm3UWX1EyquC/ykiGmQ==",21/01/20 13:00,"PRO-03201-Q0F3Q1",21/01/20 10:00,"Sim","1776544,99","4239,96","1776544,99","4239,96",6,
"2d995662-5e32-ea11-a813-000d3a887300","JA3gTaxgWArC5OtYgVhFMe+LI/d1aktU/jb6kFNKNxo2WXP1FXaIEgqm7cmtDBFZvzm6HE+7331jBb/A+AxmBA==",21/02/20 12:44,"PRO-03195-R2Z3W3",21/02/20 09:44,"Sim","2357742,19","9570,31","2357742,19","9570,31",7,
"1bfc7280-e932-ea11-a813-000d3a887300","MP4jIMZLhu+EedTOTj8gxcsOrQP1Cj9AZBchD3E/HJHbgWP63cnZFXj8421f7Lg14aWRFFol+9khlDH4IcFKlA==",20/01/20 19:59,"PRO-03113-G7F8Q7",20/01/20 16:59,"Sim","637500,00","5312,50","637500,00","5312,50",,
"f3f055ee-e932-ea11-a813-000d3a887300","z37Hld6enjJp9kZweqxlBNJZ0ETe4q+PL6LcOLXLLO6NK7HXH7QaTy4rJS79sCDbklIUcbs/CjFC3B+NpZAi5Q==",20/01/20 19:59,"PRO-03113-G7F8Q7",20/01/20 16:59,"Sim","637500,00","5312,50","637500,00","5312,50",,
"5ddf57bd-ee32-ea11-a813-000d3a887300","Ucjp40vXcpWZ57bFwFumJCacsFMbVVqPhNz5nceSSjiw4GangEB46GV50QqkeyfRKwUhUKISVK9goEfT2lw/Vg==",05/03/20 13:16,"PRO-03317-T2G3C9",05/03/20 10:16,"Sim","554240,16","4350,39","554240,16","4350,39",4,
"f349b14e-fe32-ea11-a813-000d3a887300","w07gWBa+ILOLxHMPJCpSa0Xjo+SVDkgaRX3KqqwGpzN8nyKOtGdUIQH0+7jbqFT2aI4/TYHnR0uageskMjmKfw==",21/01/20 13:18,"PRO-03329-R5L0P6",21/01/20 10:18,"Sim","233917,06","3898,62","233917,06","3898,62",,
"4776820d-1133-ea11-a813-000d3a887300","PfphKC8mhmUehML0VBWIDXW9CWIq1O6jYibIU4BHNNMj8o5vBYALov4TATlf8765gDwOVSKRXxDWGODtetq1Aw==",18/02/20 14:36,"PRO-03205-N4P6B3",18/02/20 11:36,"Não","7453959,56","2194,28","7453959,56","2194,28",0,
"4639e465-af33-ea11-a813-000d3a887300","j/jmkKQ622LVExNaJTmkF9Vfp7sl/uvi2S+eGTi6qrlLjLcYMEDlPnSo1D5fC06AoD89Kt5rXIN/4MaknUCFuw==",16/01/20 13:28,"PRO-03393-F8K0V3",16/01/20 10:28,"Sim","350000,00","1804,12","350000,00","1804,12",,
